year,month,day,tow,lon,lat,start,comment,male,female,total_crabs,Atlantic_cod,American_plaice,Yellowtail_flounder,winter_flounder,thorny_skate,smooth_skate,longhorn_sculpin,sea_potato,Hyas_coarctatus,female_percentage,Simpson_index
2021,2021,22,GP311F,-61.1144,47.16361,14:54:40,Variable 2 a 2.4 noeuds,24,80,104,14,293,23,0,0,0,0,0,0,0.7692307692307693,0.4829471851175433
2021,2021,22,GP329F,-60.916,47.16622,16:23:06,Stable ~ 2.2 kts,14,31,45,25,174,0,0,1,0,0,0,0,0.6888888888888889,0.45144523115368607
2021,2021,22,GP333F,-60.8754,47.269,17:23:09,Variable 2 a 2.4 noeuds,37,3,40,37,286,1,0,0,0,0,0,0,0.075,0.3602372901823452
2021,2021,22,GP308F,-61.1538,47.32288,19:31:12,Stable ~ 2.2 kts,52,2,54,11,250,66,0,1,0,0,0,3,0.037037037037037035,0.5283993928149773
2021,2021,22,GP310F,-61.1367,47.3759,20:19:22,Stable ~ 2.2 kts,43,4,47,8,68,112,0,3,0,0,0,0,0.0851063829787234,0.656627356825083
2022,2022,13,GP354F,-60.3865,47.38214,15:11:54,Stable ~ 2.2 kts,1,0,1,10,10,0,0,0,0,0,0,2,0,0.612476370510397
2022,2022,13,GP351F,-60.4587,47.42938,16:30:21,Stable ~ 2.1 kts,8,0,8,2,21,0,0,7,1,0,0,0,0,0.6324786324786325
2022,2022,13,GP353F,-60.4014,47.52635,17:44:16,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,2,2,0,0,0,NA,0.5
2022,2022,13,GP352F,-60.4447,47.55302,20:13:29,Stable ~ 2.1 kts,2,0,2,1,4,0,0,25,8,0,0,0,0,0.5562499999999999
2022,2022,14,GP350F,-60.4786,47.50908,05:11:58,Stable ~ 2.2 kts,0,0,0,2,3,0,0,18,5,0,0,0,NA,0.5382653061224489
2022,2022,14,GP346F,-60.6087,47.4776,06:40:46,Stable ~ 2.1 kts,6,34,40,24,44,0,0,7,0,0,0,3,0.85,0.7005170927894283
2022,2022,14,GP043F,-60.7595,47.49097,08:02:30,Stable ~ 2.1 kts,52,1,53,0,102,10,0,1,0,0,1,3,0.018867924528301886,0.538961937716263
2022,2022,14,GP342F,-60.6939,47.57139,09:18:59,Stable ~ 2.2 kts,46,19,65,3,85,0,0,0,0,0,0,0,0.2923076923076923,0.5104874193686189
2022,2022,14,GP225F,-60.9082,47.63288,10:48:25,Stable ~ 2.1 kts,1,0,1,8,5,1,0,0,0,0,0,6,0,0.7120181405895691
2022,2022,14,GP323F,-61,47.62807,11:35:11,Stable ~ 2.1 kts,2,0,2,4,47,48,0,0,0,0,0,1,0,0.5642060745866975
2022,2022,14,GP325F,-60.9572,47.77822,12:56:18,Stable ~ 2.2 kts,93,15,108,2,252,10,0,0,0,0,0,9,0.1388888888888889,0.48090051735659023
2022,2022,14,GP335F,-60.8292,47.77087,14:12:57,Stable ~ 2.1 kts,10,58,68,5,67,0,0,2,0,0,0,2,0.8529411764705882,0.5589313271604939
2022,2022,14,GP344F,-60.5922,47.76382,16:07:02,Stable ~ 2.1 kts,0,2,2,1,0,0,0,0,3,0,0,0,1,0.6111111111111112
2022,2022,14,GP341F,-60.6889,47.81183,17:22:49,Stable ~ 2.1 kts,0,0,0,0,9,0,0,5,8,0,0,0,NA,0.6487603305785123
2022,2022,14,GP331F,-60.8984,47.83194,18:50:50,Stable ~ 2.1 kts,12,68,80,2,66,0,0,0,0,0,0,2,0.85,0.5216000000000001
2022,2022,14,GP324F,-60.9605,47.91184,19:52:10,Stable ~ 2.1 kts,4,27,31,2,38,0,0,5,0,0,0,0,0.8709677419354839,0.5786011080332409
2022,2022,15,GP320F,-61.018,48.03137,05:21:35,Force a cause de vase ~ 2.2 kts,0,0,0,0,2,0,0,1,1,0,0,0,NA,0.625
2022,2022,15,GP312F,-61.1075,48.08282,06:54:58,Force a cause de vase ~ 2.1 kts,0,0,0,0,1,0,0,1,2,0,0,0,NA,0.625
2022,2022,15,GP313F,-61.1016,47.96907,08:35:27,Stable ~ 2.2 kts,22,92,114,0,74,0,0,0,0,0,0,5,0.8070175438596491,0.5034229106821659
2022,2022,15,GP326FR2,-61.0529,47.88745,12:00:13,Accroche et force ~ 2.2 kts,45,6,51,1,68,0,0,0,0,0,0,8,0.11764705882352941,0.5550537109375
2022,2022,15,GP315FR2,-61.1102,47.89112,14:36:31,Accroche et force ~ 2.2 kts,1,0,1,3,1,0,0,0,0,0,398,6,0,0.052785432894351336
2022,2022,15,GP303F,-61.3804,47.95485,18:24:14,Accroche et force ~ 2.0 kts,12,0,12,10,4,0,0,0,0,0,158,26,0,0.4126984126984127
2022,2022,15,GP287F,-61.4627,47.98547,19:30:40,Accroche et force ~ 2.2 kts,2,0,2,3,0,0,0,0,0,0,46,7,0,0.35255648038049936
2022,2022,15,GP290F,-61.4662,48.03898,20:21:16,Stable ~ 2.1 kts,12,49,61,3,41,0,0,0,0,0,0,36,0.8032786885245902,0.6626427242090438
2022,2022,16,GP295F,-61.4057,48.09302,05:12:00,Stable ~ 2.2 kts,9,1,10,39,26,0,0,5,2,0,0,0,0.1,0.6540749553837002
2022,2022,16,GP316F,-61.2423,48.19094,07:37:08,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,2,1,0,0,0,NA,0.4444444444444444
2022,2022,16,GP293F,-61.427,48.22081,10:09:50,Force a cause de vase ~ 2.2 kts,1,0,1,0,0,0,0,3,1,0,0,0,0,0.56
2022,2022,16,GP282F,-61.6123,48.22276,12:08:45,Force a cause de vase ~ 2.2 kts,0,0,0,1,0,0,0,4,2,0,0,0,NA,0.5714285714285714
2022,2022,16,GP273F,-61.7096,48.11427,14:14:33,Stable ~ 2.1 kts,164,18,182,19,26,0,0,0,0,0,0,0,0.0989010989010989,0.3370529216557667
2022,2022,16,GP260F,-61.8831,48.23433,16:00:41,Force a cause de vase ~ 2.2 kts,1,0,1,1,3,0,0,7,9,0,0,0,0,0.6802721088435375
2022,2022,16,GP269F,-61.7881,48.28225,17:23:32,Force a cause de vase ~ 2.2 kts,0,0,0,1,0,0,0,2,2,0,0,0,NA,0.6399999999999999
2022,2022,16,GP250F,-61.9369,48.2871,19:21:05,Force a cause de vase ~ 2.2 kts,0,0,0,0,14,0,0,0,4,0,0,0,NA,0.345679012345679
2022,2022,17,GP235F,-62.1161,48.40006,05:26:54,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,1,0,0,0,0,NA,0
2022,2022,17,GP237F,-62.1085,48.35836,06:56:54,Accroche et force ~ 2.2 kts,0,0,0,0,2,0,0,1,1,0,0,0,NA,0.625
2022,2022,17,GP334F,-62.2961,48.34714,09:02:19,Force ~ 2.2 kts,1,0,1,0,2,0,0,1,1,0,0,0,0,0.72
2022,2022,17,GP208F,-62.4608,48.29589,11:22:36,Accrochages ~ 2.2 kts,2,1,3,6,13,0,0,0,0,0,28,2,0.3333333333333333,0.6294378698224852
2022,2022,17,GP181F,-62.6731,48.30642,13:02:31,Accrochages ~ 2.1 kts,1,1,2,364,12,0,0,0,0,0,0,0,0.5,0.0716665266929819
2022,2022,17,GP187F,-62.6433,48.44666,14:36:47,Force a cause de vase ~ 2.2 kts,0,0,0,0,1,0,0,2,0,0,0,0,NA,0.4444444444444444
2022,2022,17,GP166F,-62.8448,48.41513,16:23:59,Force a cause de vase ~ 2.1 kts,0,0,0,44,51,0,0,26,6,0,0,0,NA,0.6745613491226983
2022,2022,17,GP156F,-62.9361,48.58951,18:15:24,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,2,1,0,0,0,NA,0.4444444444444444
2022,2022,17,GP134F,-63.1526,48.5684,19:46:44,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
2022,2022,17,GP203F,-63.106,48.60081,20:57:26,Force a cause de vase ~ 2.2 kts,0,0,0,0,3,0,0,24,0,0,0,0,NA,0.19753086419753085
2022,2022,18,GP121F,-63.2345,48.67171,05:24:43,Force a cause de vase ~ 2.2 kts,2,1,3,1,5,0,0,5,0,0,0,1,0.3333333333333333,0.7288888888888889
2022,2022,18,GP142F,-63.1051,48.71791,06:46:50,Force a cause de vase ~ 2.2 kts,1,0,1,0,0,0,0,5,0,0,0,0,0,0.2777777777777777
2022,2022,18,GP122F,-63.2447,48.7482,08:04:50,Force a cause de vase ~ 2.2 kts,1,0,1,1,0,0,0,4,0,0,0,0,0,0.5
2022,2022,18,GP109F,-63.3396,48.8374,09:23:25,Force a cause de vase ~ 2.1 kts,1,1,2,0,0,0,0,4,0,0,0,0,0.5,0.4444444444444444
2022,2022,18,GP120F,-63.2425,48.91234,10:45:42,Force a cause de vase ~ 2.2 kts,0,0,0,0,0,0,0,1,1,0,0,0,NA,0.5
2022,2022,18,GP098F,-63.4269,48.92635,12:48:01,Force a cause de vase ~ 2.2 kts,2,0,2,1,0,0,0,3,1,0,0,0,0,0.6938775510204083
2022,2022,18,GP081F,-63.5876,48.89275,14:15:11,Force a cause de vase ~ 2.1 kts,2,1,3,0,1,0,0,2,0,0,0,0,0.3333333333333333,0.6111111111111112
2022,2022,18,GP085F,-63.5678,48.82137,15:35:44,Force a cause de vase ~ 2.2 kts,0,0,0,1,7,0,0,13,0,0,0,0,NA,0.5034013605442177
2022,2022,18,GP072F,-63.6683,48.74072,17:03:22,Accroche et force ~ 2.2 kts,0,0,0,75,8,0,0,4,0,0,0,0,NA,0.24626767076232015
2022,2022,18,GP078F,-63.509,48.64609,18:59:48,Accroche et force ~ 2.2 kts,1,0,1,28,25,0,0,9,2,0,0,0,0,0.6461538461538461
2022,2022,18,GP107F,-63.4747,48.63388,20:05:25,Accroche et force ~ 2.2 kts,0,1,1,14,35,0,0,17,3,0,0,0,1,0.6489795918367347
2022,2022,19,GP096F,-63.4178,48.57702,05:24:04,Accroche et force ~ 2.2 kts,0,0,0,616,4,0,0,8,1,0,0,0,NA,0.04070356712271994
2022,2022,19,GP083F,-63.5207,48.53906,07:01:16,Stable ~ 2.2 kts,0,0,0,899,6,0,0,4,1,0,1,0,NA,0.02610609925523033
2022,2022,21,GP086F,-63.617,48.40491,08:13:44,Accroche et force ~ 2.2 kts,2,7,9,0,21,0,0,1,0,0,0,0,0.7777777777777778,0.45577523413111354
2022,2022,21,GP089F,-63.5214,48.31374,09:43:47,Stable ~ 2.1 kts,78,80,158,3,36,0,0,0,0,0,0,0,0.5063291139240507,0.32312092555850447
2022,2022,21,GP103F,-63.3656,48.38177,12:09:32,Stable ~ 2.1 kts,39,43,82,94,48,0,0,2,0,0,0,0,0.524390243902439,0.6501683765369254
2022,2022,21,GP112F,-63.3821,48.46778,13:27:19,Stable ~ 2.1 kts,0,0,0,256,70,0,0,17,1,0,0,0,NA,0.4023289616008654
2022,2022,21,GP115FR1,-63.2984,48.44693,15:20:00,Accrochages ~ 2.1 kts,2,0,2,103,47,0,0,10,0,0,0,0,0,0.5076207895137936
2022,2022,21,GP130FR1,-63.1876,48.35211,18:10:42,Accroche et force ~ 2.2 kts,1,0,1,1,0,0,0,0,0,0,104,6,0,0.13472576530612246
2022,2022,21,GP152F,-63.05,48.31699,19:21:37,Stable ~ 2.2 kts,18,4,22,0,9,3,0,0,0,0,4,9,0.18181818181818182,0.6962426437301947
2022,2022,22,GP138F,-62.9637,48.38437,05:21:17,Stable ~ 2.2 kts,33,34,67,6,97,0,0,0,0,0,0,0,0.5074626865671642,0.5178546712802768
2022,2022,22,GP165FR1,-62.9307,48.31266,07:41:41,Accroche et force ~ 2.2 kts,20,13,33,12,23,0,0,0,0,1,0,1,0.3939393939393939,0.64
2022,2022,22,GP153FR1,-62.9831,48.21265,09:43:56,Accroche et force ~ 2.2 kts,43,35,78,2,82,1,0,0,0,0,0,2,0.44871794871794873,0.5292194674012856
2022,2022,22,GP169F,-62.8446,48.17568,10:53:17,Accrochages ~ 2.1 kts,21,5,26,14,43,0,0,0,0,0,0,0,0.19230769230769232,0.6050224996371025
2022,2022,22,GP180F,-62.6895,48.1887,12:08:45,Stable ~ 2.2 kts,37,45,82,357,51,0,0,0,0,0,0,0,0.5487804878048781,0.4303456892961267
2022,2022,22,GP185F,-62.6674,48.14471,13:00:57,Stable ~ 2.2 kts,38,62,100,53,116,0,0,0,0,0,0,0,0.62,0.6370282334406656
2022,2022,22,GP201F,-62.4565,48.21069,14:15:34,Accroche et force ~ 2.1 kts,3,3,6,5,13,0,0,0,0,0,61,7,0.5,0.5274102079395085
2022,2022,22,GP207F,-62.2873,48.2263,15:13:25,Stable ~ 2.2 kts,8,17,25,3,38,0,0,0,0,0,0,1,0.68,0.5368678993094231
2022,2022,22,GP227F,-62.2116,48.17951,16:00:01,Stable ~ 2.1 kts,11,1,12,17,6,0,0,0,0,0,1,0,0.08333333333333333,0.6373456790123457
2022,2022,22,GP230F,-62.1859,48.14165,16:43:07,Accrochages ~ 2.1 kts,54,0,54,13,10,0,0,0,0,0,0,1,0,0.47633136094674566
2022,2022,22,GP249F,-62.0587,48.13195,20:08:18,Stable ~ 2.1 kts,33,3,36,33,11,0,0,0,0,0,10,4,0.08333333333333333,0.7032593933906746
2022,2022,23,GP261F,-61.8925,48.04424,05:13:35,Stable ~ 2.1 kts,16,89,105,0,92,0,0,0,0,0,0,0,0.8476190476190476,0.497822669999227
2022,2022,23,GP243FR1,-61.9949,47.98343,07:44:22,Accroche et force ~ 2.1 kts,4,2,6,2,4,0,0,0,0,0,17,8,0.3333333333333333,0.7012417823228634
2022,2022,23,GP257F,-61.9175,47.98391,08:18:00,Stable ~ 2.2 kts,66,14,80,0,249,0,0,0,0,0,0,0,0.175,0.3680675529605233
2022,2022,23,GP278FR1,-61.6576,47.9524,10:40:24,Accroche et force ~ 2.1 kts,12,0,12,6,3,0,0,0,0,0,42,15,0,0.6420118343195267
2022,2022,23,GP281FR1,-61.7525,47.90423,11:54:50,Stable ~ 2.2 kts,30,57,87,0,81,5,0,0,0,0,0,0,0.6551724137931034,0.5270473453840756
2022,2022,23,GP258F,-61.9048,47.86866,12:51:58,Stable ~ 2.1 kts,117,2,119,0,95,0,0,0,0,0,0,1,0.01680672268907563,0.49838831800973493
2022,2022,23,GP247F,-61.9805,47.86935,13:46:05,Stable ~ 2.1 kts,136,22,158,0,133,0,0,0,0,0,0,1,0.13924050632911392,0.4997419778570088
2022,2022,23,GP216F,-62.3783,47.75576,18:45:38,Stable ~ 2.1 kts,27,39,66,0,113,1,0,0,0,0,0,0,0.5909090909090909,0.4714197530864198
2022,2022,23,GP228F,-62.2097,47.72243,20:01:58,Stable ~ 2.1 kts,92,2,94,0,94,6,0,0,0,0,0,0,0.02127659574468085,0.5294930385800829
2022,2022,24,GP242F,-61.9659,47.70486,05:17:50,Stable ~ 2.1 kts,56,2,58,0,37,27,0,0,0,0,0,2,0.034482758620689655,0.6445109261186265
2022,2022,24,GP253F,-61.9442,47.69922,06:04:15,Stable ~ 2.2 kts,57,11,68,7,38,26,0,0,0,0,0,2,0.16176470588235295,0.6581157889442182
2022,2022,24,GP239F,-62.0327,47.6305,07:06:56,Stable ~ 2.1 kts,0,1,1,4,31,61,0,0,0,0,0,2,1,0.5201510049994899
2022,2022,24,GP224F,-62.217,47.65129,08:25:09,Stable ~ 2.1 kts,45,28,73,0,173,4,0,0,0,0,0,0,0.3835616438356164,0.435616
2022,2022,24,GP222F,-62.2688,47.56365,09:32:54,Stable ~ 2.1 kts,46,119,165,0,110,24,0,0,0,0,0,2,0.7212121212121212,0.5595523228220438
2022,2022,24,GP213F,-62.3865,47.63008,10:36:18,Stable ~ 2.1 kts,86,19,105,0,212,4,0,0,0,0,0,0,0.18095238095238095,0.45667258664026944
2022,2022,24,GP205F,-62.4639,47.60002,11:32:01,Stable ~ 2.1 kts,112,29,141,0,129,0,0,0,0,0,0,0,0.20567375886524822,0.4990123456790123
2022,2022,24,GP211F,-62.3939,47.50659,12:42:28,Accrochages ~ 2.1 kts,19,46,65,1,217,0,0,0,0,0,0,1,0.7076923076923077,0.36376710970045634
2022,2022,24,GP199F,-62.5154,47.43117,14:00:04,Stable ~ 2.2 kts,124,136,260,0,100,0,0,0,0,0,0,0,0.5230769230769231,0.4012345679012346
2022,2022,24,GP219F,-62.3644,47.381100000000004,15:07:43,Accroche et force ~ 2.2 kts,29,33,62,0,42,1,0,0,0,0,0,3,0.532258064516129,0.5183470507544582
2022,2022,24,GP212F,-62.4504,47.31658,16:19:48,Stable ~ 2.1 kts,149,114,263,1,135,2,0,0,0,0,0,2,0.43346007604562736,0.4618340116619153
2022,2022,24,GP221F,-62.2981,47.13664,17:53:20,Accroche et force ~ 2.2 kts,84,74,158,2,58,0,0,0,0,0,59,48,0.46835443037974683,0.6769988165680474
2022,2022,24,GP232F,-62.1908,47.15103,18:50:28,Accroche et force ~ 2.1 kts,0,0,0,3,4,0,0,0,0,0,0,3,NA,0.6599999999999999
2022,2022,29,GP265F,-62.0435,46.56792,14:24:12,Stable ~ 2.2 kts,0,0,0,7,5,1,0,0,0,0,2,0,NA,0.6488888888888888
2022,2022,29,GP234FR1,-62.2149,46.60168,16:59:04,Accroche et force ~ 2.2 kts,0,0,0,8,13,1,0,0,0,0,68,1,NA,0.41323511653181977
2022,2022,29,GP226FR2,-62.1831,46.71072,20:37:25,Accroche et force ~ 2.2 kts,20,6,26,0,58,0,0,0,0,0,45,3,0.23076923076923078,0.6514003673094582
2022,2022,30,GP233F,-62.2113,46.8096,05:30:41,Stable ~ 2.1 kts,137,121,258,1,495,0,0,0,0,0,0,0,0.4689922480620155,0.4519239564058005
2022,2022,30,GP220F,-62.2976,46.73168,06:44:01,Stable ~ 2.1 kts,157,12,169,0,288,2,0,0,0,0,0,9,0.07100591715976332,0.4905124552560449
2022,2022,30,GP214F,-62.3736,46.63805,08:08:49,Stable ~ 2.1 kts,47,42,89,1,201,26,0,0,0,0,0,0,0.47191011235955055,0.5123943914259272
2022,2022,30,GP192F,-62.5377,46.61287,09:32:51,Accroche et force ~ 2.1 kts,2,1,3,7,37,12,0,0,0,2,0,7,0.3333333333333333,0.6487889273356402
2022,2022,30,GP189FR2,-62.6716,46.57389,13:01:41,Force ~ 2.1 kts,0,0,0,12,16,36,0,0,0,0,3,0,NA,0.6201826687458232
2022,2022,30,GP197F,-62.576,46.66253,14:13:25,Stable ~ 2.1 kts,8,0,8,5,40,36,0,0,0,0,1,6,0,0.6720920138888888
2022,2022,30,GP202FR1,-62.5031,46.78783,16:57:51,Stable ~ 2.1 kts,198,29,227,0,353,4,0,0,0,0,0,11,0.1277533039647577,0.5020831862156627
2022,2022,30,GP206F,-62.4401,46.88064,18:10:02,Stable ~ 2.1 kts,61,38,99,1,155,3,0,0,0,0,4,14,0.3838383838383838,0.5530350766645662
2022,2022,30,GP198FR1,-62.5286,46.93977,20:24:36,Stable ~ 2.1 kts,157,164,321,2,472,1,0,0,0,0,0,0,0.5109034267912772,0.48576109189161887
2022,2022,31,GP159F,-62.9041,46.83311,08:37:34,Stable ~ 2.1 kts,62,83,145,0,303,28,0,0,0,0,0,0,0.5724137931034483,0.4985435350610833
2022,2022,31,GP170F,-62.8792,46.70689,09:55:36,Stable ~ 2.1 kts,64,15,79,2,142,28,0,0,0,0,0,1,0.189873417721519,0.5717750062988158
2022,2022,31,GP174FR1,-62.7663,46.70692,11:45:14,Stable ~ 2.1 kts,14,0,14,1,58,18,0,0,0,0,0,2,0,0.5503526419239217
2022,2022,31,GP162F,-62.8469,46.60761,12:59:12,Stable ~ 2.1 kts,54,2,56,2,72,5,0,0,0,0,0,0,0.03571428571428571,0.5418930041152263
2022,2022,31,GP154F,-63.0696,46.60182,14:38:38,Stable ~ 2.1 kts,40,22,62,1,141,18,0,0,0,1,0,8,0.3548387096774194,0.5480781844418208
2022,2022,31,GP133F,-63.1677,46.61959,15:32:59,Stable ~ 2.1 kts,39,26,65,2,84,31,1,0,0,0,0,0,0.4,0.6342978291379259
2022,2022,31,GP141F,-63.1191,46.67428,16:27:24,Stable ~ 2.1 kts,52,10,62,0,107,27,0,0,0,0,0,2,0.16129032258064516,0.591215182124273
2022,2022,31,GP128FR1,-63.2085,46.73242,18:35:23,Stable ~ 2.1 kts,38,4,42,0,71,18,0,0,0,0,0,0,0.09523809523809523,0.5845813181050056
2022,2022,31,GP099F,-63.4179,46.7918,20:15:39,Accrochages ~ 2.1 kts,33,5,38,2,151,53,0,0,0,0,0,2,0.13157894736842105,0.5528124793443057
2022,2022,1,GP094FR1,-63.5464,46.78252,06:24:05,Accroche et force ~ 2.1 kts,0,0,0,8,3,0,0,0,0,0,0,0,NA,0.39669421487603307
2022,2022,1,GP077F,-63.6552,46.89421,07:52:40,Stable ~ 2.1 kts,37,0,37,5,54,28,0,0,0,0,0,0,0,0.6687044745057232
2022,2022,1,GP113F,-63.3201,46.91171,11:28:08,Stable ~ 2.1 kts,67,27,94,1,94,19,0,0,0,0,1,2,0.2872340425531915,0.5948204218234092
2022,2022,1,GP127F,-63.2011,46.95567,12:20:20,Stable ~ 2.1 kts,125,4,129,0,291,44,0,0,0,0,0,3,0.031007751937984496,0.5264914782497053
2022,2022,1,GP123F,-63.1632,46.86431,13:31:27,Accroche et force ~ 2.2 kts,48,31,79,1,150,4,0,0,0,0,0,1,0.3924050632911392,0.4792394748755092
2022,2022,1,GP147F,-63.0223,46.88325,14:25:53,Stable ~ 2.1 kts,55,45,100,1,309,3,0,0,0,0,0,4,0.45,0.39325086693235345
2022,2022,1,GP149F,-63.0151,46.92287,15:11:31,Stable ~ 2.1 kts,31,141,172,1,511,2,0,0,0,0,0,1,0.8197674418604651,0.38404640982776406
2022,2022,1,GP158F,-62.9212,46.94003,15:55:27,Stable ~ 2.1 kts,33,238,271,0,451,20,0,0,0,0,0,2,0.8782287822878229,0.4991364608625274
2022,2022,1,GP176F,-62.7738,46.98836,17:06:21,Stable ~ 2.1 kts,90,210,300,0,579,31,0,0,0,0,0,2,0.7,0.4875755040012312
2022,2022,1,GP179F,-62.6883,47.01117,18:07:52,Force ~ 2.1 kts,116,198,314,0,678,4,0,0,0,0,0,1,0.6305732484076433,0.43833808345799685
2022,2022,1,GP177FR1,-62.7745,47.12162,20:18:32,Force ~ 2.1 kts,46,98,144,0,353,2,0,0,0,0,0,0,0.6805555555555556,0.4162714205967043
2022,2022,2,GP163F,-62.8788,47.09576,05:43:28,Stable ~ 2.1 kts,117,31,148,0,331,13,0,0,0,0,0,3,0.20945945945945946,0.4627364554637282
2022,2022,2,GP164F,-62.8744,47.16591,06:55:07,Stable ~ 2.1 kts,129,71,200,0,159,3,0,0,0,0,0,4,0.355,0.5124817104123742
2022,2022,2,GP151F,-63.0028,47.1853,08:04:49,Accroche et force ~ 2.1 kts,83,31,114,1,151,4,0,0,0,0,0,5,0.2719298245614035,0.5260958677685951
2022,2022,2,GP150FR1,-63.0952,47.10092,10:26:48,Stable ~ 2.1 kts,125,60,185,1,326,0,0,0,0,0,0,2,0.32432432432432434,0.4681751426970885
2022,2022,2,GP125FR1,-63.2285,47.05554,12:20:48,Stable ~ 2.1 kts,82,35,117,0,169,5,0,0,0,0,0,0,0.29914529914529914,0.5007734911019
2022,2022,2,GP106F,-63.3211,47.08038,13:19:11,Stable ~ 2.1 kts,82,44,126,3,131,3,0,0,0,0,0,0,0.3492063492063492,0.5221125070479551
2022,2022,2,GP124F,-63.2453,47.17564,14:16:15,Stable ~ 2.1 kts,117,48,165,0,228,0,0,0,0,0,0,0,0.2909090909090909,0.48715109842083804
2022,2022,2,GP105FR1,-63.3139,47.19675,16:18:43,Stable ~ 2.2 kts,101,74,175,0,163,0,0,0,0,0,1,3,0.4228571428571429,0.5109264389042782
2022,2022,2,GP080F,-63.4808,47.18581,17:37:31,Force ~ 2.2 kts,15,7,22,0,63,5,0,0,0,0,0,0,0.3181818181818182,0.4471604938271606
2022,2022,2,GP088F,-63.5622,47.10178,18:52:33,Stable ~ 2.1 kts,53,42,95,2,72,0,0,0,0,0,1,1,0.4421052631578947,0.5138675147908758
2022,2022,2,GP068F,-63.7034,47.09094,19:59:49,Stable ~ 2.1 kts,62,27,89,0,75,1,0,0,0,0,0,1,0.30337078651685395,0.5083466395703296
2022,2022,3,GP049F,-63.8482,47.1395,05:39:04,Force ~ 2.2 kts,6,0,6,0,15,79,0,0,0,0,0,0,0,0.3497999999999999
2022,2022,3,GP061F,-63.7635,47.19318,06:33:30,Stable ~ 2.1 kts,101,58,159,1,65,0,0,0,0,0,0,1,0.36477987421383645,0.4222726916751508
2022,2022,3,GP076FR1,-63.7363,47.30452,08:48:03,Stable ~ 2.1 kts,53,18,71,0,56,0,0,0,0,0,2,1,0.2535211267605634,0.5158579881656805
2022,2022,3,GP046F,-63.9511,47.33506,10:21:49,Stable ~ 2.1 kts,64,27,91,1,95,189,0,0,0,0,0,13,0.2967032967032967,0.6484493229624441
2022,2022,3,GP048F,-63.8358,47.44507,11:53:36,Stable ~ 2.2 kts,112,64,176,0,55,2,0,0,0,0,3,0,0.36363636363636365,0.3892918701522551
2022,2022,3,GP067F,-63.7127,47.38761,12:59:50,Stable ~ 2.2 kts,54,64,118,0,33,79,0,0,0,0,1,1,0.5423728813559322,0.6050832342449466
2022,2022,3,GP066F,-63.791,47.46966,14:17:09,Stable ~ 2.1 kts,113,117,230,0,62,0,0,0,0,0,0,1,0.508695652173913,0.33901384989924166
2022,2022,3,GP050F,-63.9028,47.48789,15:13:01,Stable ~ 2.2 kts,50,75,125,0,117,0,0,0,0,0,0,5,0.6,0.5191037387926372
2022,2022,3,GP032F,-64.016,47.50923,16:21:25,Accrochages ~ 2.2 kts,7,2,9,3,3,2,0,0,0,0,0,4,0.2222222222222222,0.7301587301587302
2022,2022,3,GP044F,-64.0848,47.41338,17:40:51,Stable ~ 2.1 kts,0,0,0,7,6,4,0,0,0,0,1,0,NA,0.6851851851851851
2022,2022,3,GP025F,-64.1916,47.3129,19:12:38,Accrochages ~ 2.1 kts,19,11,30,2,4,1,0,0,0,0,1,1,0.36666666666666664,0.3931623931623931
2022,2022,3,GP036F,-64.1069,47.21071,20:32:43,Stable ~ 2.2 kts,2,3,5,0,8,37,0,0,0,0,0,0,0.6,0.41680000000000006
2022,2022,4,GP026F,-64.1871,47.0819,05:41:19,Stable ~ 2.1 kts,13,15,28,2,36,72,0,0,0,0,0,0,0.5357142857142857,0.6183574879227054
2022,2022,4,GP024F,-64.248,47.18994,06:53:35,Stable ~ 2.1 kts,7,0,7,4,13,4,0,0,0,1,0,0,0,0.7015457788347206
2022,2022,4,GP016F,-64.4406,47.2985,08:34:54,Stable ~ 2.2 kts,44,22,66,1,62,59,0,0,0,0,0,0,0.3333333333333333,0.6694771389769126
2022,2022,4,GP023F,-64.2855,47.35442,09:58:29,Stable ~ 2.1 kts,35,54,89,3,25,2,0,0,0,0,0,0,0.6067415730337079,0.3955935315302591
2022,2022,4,GP019F,-64.3429,47.43352,11:13:32,Stable ~ 2.1 kts,144,99,243,0,33,0,0,0,0,0,0,0,0.4074074074074074,0.21053875236294894
2022,2022,4,GP018F,-64.394,47.49714,12:19:28,Stable ~ 2.2 kts,55,34,89,6,23,0,0,0,0,0,0,0,0.38202247191011235,0.3905486929043378
2022,2022,4,GP028F,-64.1805,47.54111,14:06:13,Stable ~ 2.1 kts,28,170,198,0,52,0,0,0,0,0,0,0,0.8585858585858586,0.329472
2022,2022,4,GP022F,-64.3013,47.67251,15:53:39,Accroche et force ~ 2.1 kts,28,7,35,0,19,0,0,0,0,0,0,0,0.2,0.45610425240054875
2022,2022,4,GP030F,-64.1586,47.69559,17:15:29,Force a cause de vase ~ 2.2 kts,27,25,52,0,111,0,0,0,0,0,0,0,0.4807692307692308,0.434491324475893
